"","artist_name","edition_number","year","artist_nationality","artist_nationality_other","artist_gender","artist_race","artist_ethnicity","book","space_ratio_per_page_total","artist_unique_id","moma_count_to_year","whitney_count_to_year","artist_race_nwi"
"2267","Étienne-Jules Marey",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3139345743,109,0,0,"White"
"2268","Étienne-Jules Marey",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2865782177,109,0,0,"White"
"2269","Étienne-Jules Marey",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.302337911,109,0,0,"White"
"2270","Étienne-Jules Marey",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3567350062,109,0,0,"White"
"2271","Eugène Atget",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3738481003,110,20,0,"White"
"2272","Eugène Atget",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3741122638,110,20,0,"White"
"2273","Eugène Atget",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.6184152518,110,20,0,"White"
"2274","Eugène Atget",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.5885875703,110,21,0,"White"
"2275","Eugène Atget",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3324100241,110,21,0,"White"
"2276","Eugène Delacroix",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.4583344616,111,1,0,"White"
"2277","Eugène Delacroix",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.4499991537,111,1,0,"White"
"2278","Eugène Delacroix",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.8221540664,111,1,0,"White"
"2279","Eugène Delacroix",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.4940482283,111,1,0,"White"
"2280","Eugène Delacroix",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.7410823844,111,1,0,"White"
"2281","Eugène Delacroix",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.9773373353,111,1,0,"White"
"2282","Eugène Delacroix",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",2.2260199253,111,1,0,"White"
"2283","Eugène Delacroix",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.7470927626,111,1,0,"White"
"2284","Eugène Delacroix",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",2.295398482,111,1,0,"White"
"2285","Fernand Léger",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.1647458312,115,8,0,"White"
"2286","Fernand Léger",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.1638042041,115,8,0,"White"
"2287","Fernand Léger",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.7871828261,115,9,0,"White"
"2288","Fernand Léger",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.7890295186,115,9,0,"White"
"2289","Fernand Léger",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.1535560792,115,9,0,"White"
"2290","Fernand Léger",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.1607162463,115,10,0,"White"
"2291","Fernand Léger",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.1683253378,115,11,0,"White"
"2292","Fernand Léger",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4526984763,115,11,0,"White"
"2293","Fernand Léger",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4211500349,115,11,0,"White"
"2294","Ford Madox Brown",1.1,1969,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.2599915564,117,1,0,"White"
"2295","Ford Madox Brown",2,1977,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.7904819997,117,1,0,"White"
"2296","Ford Madox Brown",3,1986,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.8952191813,117,1,0,"White"
"2297","Ford Madox Brown",4,1991,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.4190057355,117,1,0,"White"
"2298","Ford Madox Brown",5,1995,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3507721724,117,1,0,"White"
"2299","Ford Madox Brown",6,2001,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.4182152452,117,1,0,"White"
"2300","Ford Madox Brown",7,2007,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3965962009,117,1,0,"White"
"2301","Francesco Clemente",3,1986,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.9997286277,119,3,0,"White"
"2302","Francesco Clemente",4,1991,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.4122036943,119,6,0,"White"
"2303","Francesco Clemente",5,1995,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3859797882,119,6,0,"White"
"2304","Francesco Clemente",6,2001,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3816843955,119,7,1,"White"
"2305","Francis Bacon",2,1977,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.6657732368,120,12,0,"White"
"2306","Francis Bacon",3,1986,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.6868723748,120,13,0,"White"
"2307","Francis Bacon",4,1991,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.2996299131,120,15,0,"White"
"2308","Francis Bacon",5,1995,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.287202866,120,17,0,"White"
"2309","Francis Bacon",6,2001,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.281854401,120,18,0,"White"
"2310","Francis Bacon",7,2007,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.4045184242,120,20,0,"White"
"2311","Francis Bacon",8,2011,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.4505782205,120,20,0,"White"
"2312","Francisco Goya",1,1963,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Janson",1.5531125885,121,1,0,"White"
"2313","Francisco Goya",1.1,1969,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Janson",1.5442355633,121,1,0,"White"
"2314","Francisco Goya",2,1977,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Janson",1.5019487912,121,1,0,"White"
"2315","Francisco Goya",3,1986,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Janson",1.5106823684,121,1,0,"White"
"2316","Francisco Goya",4,1991,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Janson",1.2032810813,121,1,0,"White"
"2317","Francisco Goya",5,1995,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Janson",1.3602201572,121,1,0,"White"
"2318","Francisco Goya",6,2001,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Janson",1.6325510778,121,3,0,"White"
"2319","Francisco Goya",7,2007,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Janson",1.8476564956,121,3,0,"White"
"2320","Francisco Goya",8,2011,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Janson",1.4602919688,121,3,0,"White"
"2321","François Xavier Vispré",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2670531084,123,0,0,"White"
"2322","Frank Stella",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.3044806775,125,5,9,"White"
"2323","Frank Stella",6,2001,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.2897274289,125,5,9,"White"
"2324","Frank Stella",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4352372494,125,5,11,"White"
"2325","Frank Stella",8,2011,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4885078821,125,5,12,"White"
"2326","Frank Stella",2,1977,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.5159907544,125,1,6,"White"
"2327","Frank Stella",3,1986,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.536325005,125,3,8,"White"
"2328","Frank Stella",4,1991,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.3176553222,125,5,9,"White"
"2329","Frantisek Kupka",7,2007,"Czech","Other","Male","White","Not Hispanic or Latino origin","Janson",0.8568935445,126,0,0,"White"
"2330","Franz Marc",5,1995,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.4136894858,128,2,0,"White"
"2331","Franz Marc",6,2001,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.3925491741,128,2,0,"White"
"2332","Franz Marc",7,2007,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.3505179631,128,2,0,"White"
"2333","Franz Marc",8,2011,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.5710702918,128,2,0,"White"
"2334","Frederic Edwin Church",8,2011,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.7169033008,129,0,0,"White"
"2335","Frida Kahlo",5,1995,"Mexican","Other","Female","White","Hispanic or Latino origin","Janson",0.3000797255,130,0,0,"White"
"2336","Frida Kahlo",6,2001,"Mexican","Other","Female","White","Hispanic or Latino origin","Janson",0.2799648743,130,0,0,"White"
"2337","Frida Kahlo",7,2007,"Mexican","Other","Female","White","Hispanic or Latino origin","Janson",0.516076263,130,0,0,"White"
"2338","Frida Kahlo",8,2011,"Mexican","Other","Female","White","Hispanic or Latino origin","Janson",0.5656751245,130,0,0,"White"
"2339","Friedrich Overbeck",5,1995,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.1779940577,131,0,0,"White"
"2340","Friedrich Overbeck",6,2001,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.1719469306,131,0,0,"White"
"2341","Gavin Hamilton",7,2007,"Scottish","Other","Male","White","Not Hispanic or Latino origin","Janson",0.4083986969,133,0,0,"White"
"2342","Gavin Hamilton",8,2011,"Scottish","Other","Male","White","Not Hispanic or Latino origin","Janson",0.4453465431,133,0,0,"White"
"2343","George Bellows",3,1986,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.2634578972,134,9,0,"White"
"2344","George Bellows",4,1991,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.1904571525,134,10,0,"White"
"2345","George Bellows",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.1791350453,134,12,0,"White"
"2346","George Bellows",6,2001,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.1686402589,134,15,0,"White"
"2347","George Bellows",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.2292594427,134,15,1,"White"
"2348","George Caleb Bingham",1,1963,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.1564446846,135,4,0,"White"
"2349","George Caleb Bingham",1.1,1969,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.1555505039,135,4,0,"White"
"2350","George Caleb Bingham",2,1977,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.8122565456,135,4,0,"White"
"2351","George Caleb Bingham",3,1986,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.8696798953,135,4,0,"White"
"2352","George Caleb Bingham",4,1991,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.486345943,135,4,0,"White"
"2353","George Caleb Bingham",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4753028135,135,4,0,"White"
"2354","George Caleb Bingham",6,2001,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4505576441,135,4,0,"White"
"2355","George Grosz",1,1963,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.2282815296,137,2,17,"White"
"2356","George Grosz",1.1,1969,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.2269767556,137,3,17,"White"
"2357","George Grosz",2,1977,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.2187352111,137,3,17,"White"
"2358","George Grosz",3,1986,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.2355663086,137,3,17,"White"
"2359","George Grosz",4,1991,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.2669801156,137,4,17,"White"
"2360","George Grosz",5,1995,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.2418893605,137,5,17,"White"
"2361","George Grosz",6,2001,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.2689426351,137,6,17,"White"
"2362","George Grosz",7,2007,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.3723444968,137,6,17,"White"
"2363","George Grosz",8,2011,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.351012859,137,6,18,"White"
"2364","George Inness",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.2797049479,138,0,0,"White"
"2365","George Inness",6,2001,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.268627714,138,0,0,"White"
"2366","George Inness",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.2088880112,138,0,0,"White"
"2367","George Stubbs",1,1963,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.2145527103,141,0,0,"White"
"2368","George Stubbs",1.1,1969,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.2133264053,141,0,0,"White"
"2369","George Stubbs",2,1977,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.8300720831,141,0,0,"White"
"2370","George Stubbs",3,1986,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.8441406094,141,0,0,"White"
"2371","George Stubbs",4,1991,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3584675692,141,0,0,"White"
"2372","George Stubbs",5,1995,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3344723502,141,0,0,"White"
"2373","George Stubbs",6,2001,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3174404873,141,0,0,"White"
"2374","George Stubbs",7,2007,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3870571973,141,0,0,"White"
"2375","George Stubbs",8,2011,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.5924874714,141,0,0,"White"
"2376","Georges Braque",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2614861157,142,19,0,"White"
"2377","Georges Braque",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2599915564,142,21,0,"White"
"2378","Georges Braque",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3081428162,142,27,0,"White"
"2379","Georges Braque",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3575500033,142,31,0,"White"
"2380","Georges Braque",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4115234902,142,34,0,"White"
"2381","Georges Braque",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3952706868,142,37,0,"White"
"2382","Georges Braque",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3810545533,142,40,0,"White"
"2383","Georges Braque",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3647456295,142,43,0,"White"
"2384","Georges Braque",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.5535768704,142,44,0,"White"
"2385","Georges Rouault",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0574383581,143,4,0,"White"
"2386","Georges Rouault",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.051394426,143,5,0,"White"
"2387","Georges Rouault",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0789947329,143,7,0,"White"
"2388","Georges Rouault",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0262760434,143,7,0,"White"
"2389","Georges Rouault",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3538761914,143,7,0,"White"
"2390","Georges Rouault",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3245294588,143,7,0,"White"
"2391","Georges Rouault",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3135039734,143,7,0,"White"
"2392","Georges Seurat",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0082700287,144,4,0,"White"
"2393","Georges Seurat",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0025071249,144,4,0,"White"
"2394","Georges Seurat",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.065962997,144,4,0,"White"
"2395","Georges Seurat",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.1976580939,144,4,0,"White"
"2396","Georges Seurat",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.937491323,144,4,0,"White"
"2397","Georges Seurat",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.3153956464,144,4,0,"White"
"2398","Georges Seurat",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.1156080619,144,4,0,"White"
"2399","Georges Seurat",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0298890337,144,4,0,"White"
"2400","Georges Seurat",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.043065692,144,5,0,"White"
"2401","Georgia O'Keeffe",3,1986,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2352302654,145,2,20,"White"
"2402","Georgia O'Keeffe",4,1991,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2513354209,145,2,20,"White"
"2403","Georgia O'Keeffe",5,1995,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.259167172,145,2,20,"White"
"2404","Georgia O'Keeffe",6,2001,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2635889761,145,2,20,"White"
"2405","Georgia O'Keeffe",7,2007,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.3967578789,145,2,21,"White"
"2406","Georgia O'Keeffe",8,2011,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.4100327203,145,2,23,"White"
"2407","Gertrude Käsebier",3,1986,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.244639476,146,0,0,"White"
"2408","Gertrude Käsebier",4,1991,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2475942982,146,1,0,"White"
"2409","Gertrude Käsebier",5,1995,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2464533107,146,1,0,"White"
"2410","Gertrude Käsebier",6,2001,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2909871134,146,1,0,"White"
"2411","Gertrude Käsebier",7,2007,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.3799433641,146,1,0,"White"
"2412","Gertrude Käsebier",8,2011,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.459897146,146,1,0,"White"
"2413","Giorgio de Chirico",1,1963,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2241309563,151,12,0,"White"
"2414","Giorgio de Chirico",1.1,1969,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2228499055,151,13,0,"White"
"2415","Giorgio de Chirico",2,1977,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.7113018328,151,17,0,"White"
"2416","Giorgio de Chirico",3,1986,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.7224929579,151,20,0,"White"
"2417","Giorgio de Chirico",4,1991,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2571171559,151,21,0,"White"
"2418","Giorgio de Chirico",5,1995,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2909518251,151,22,0,"White"
"2419","Giorgio de Chirico",6,2001,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2810670982,151,24,0,"White"
"2420","Giorgio de Chirico",7,2007,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2991043504,151,25,0,"White"
"2421","Giorgio de Chirico",8,2011,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3930297686,151,25,0,"White"
"2422","Giovanni Battista Piranesi",7,2007,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.4792136728,152,0,0,"White"
"2423","Giovanni Battista Piranesi",8,2011,"Italian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.7072573955,152,0,0,"White"
"2424","Grandville",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.1972905826,153,0,0,"White"
"2425","Grant Wood",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4242431435,154,0,9,"White"
"2426","Grant Wood",8,2011,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.5651846547,154,0,9,"White"
"2427","Gustav Klimt",3,1986,"Austrian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.244639476,157,2,0,"White"
"2428","Gustav Klimt",4,1991,"Austrian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2380714406,157,2,0,"White"
"2429","Gustav Klimt",5,1995,"Austrian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2281975099,157,2,0,"White"
"2430","Gustav Klimt",6,2001,"Austrian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2380803655,157,2,0,"White"
"2431","Gustav Klimt",7,2007,"Austrian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.3990213713,157,2,0,"White"
"2432","Gustav Klimt",8,2011,"Austrian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.4146104381,157,2,0,"White"
"2433","Gustave Courbet",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.9067406211,159,1,0,"White"
"2434","Gustave Courbet",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.9015580224,159,1,0,"White"
"2435","Gustave Courbet",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.9468628293,159,1,0,"White"
"2436","Gustave Courbet",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.9247909861,159,1,0,"White"
"2437","Gustave Courbet",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.9704812226,159,1,0,"White"
"2438","Gustave Courbet",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0981190173,159,1,0,"White"
"2439","Gustave Courbet",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.1381249219,159,1,0,"White"
"2440","Gustave Courbet",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.2526813552,159,1,0,"White"
"2441","Gustave Courbet",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.1967462171,159,1,0,"White"
"2442","Gustave Le Gray",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4520517642,160,0,0,"White"
"2443","Gustave Le Gray",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.7357046417,160,0,0,"White"
"2444","Gustave Moreau",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2882446071,161,1,0,"White"
"2445","Gustave Moreau",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.271521989,161,1,0,"White"
"2446","Gustave Moreau",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2775717131,161,1,0,"White"
"2447","Gustave Moreau",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3097479494,161,1,0,"White"
"2448","Gustave Moreau",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2966567629,161,1,0,"White"
"2449","Gustave Moreau",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2713045435,161,1,0,"White"
"2450","Gustave Moreau",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3699193264,161,1,0,"White"
"2451","Gustave Moreau",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3534652078,161,1,0,"White"
"2452","Hannah Höch",7,2007,"German","German","Female","White","Not Hispanic or Latino origin","Janson",0.9125107859,162,2,0,"White"
"2453","Hannah Höch",8,2011,"German","German","Female","White","Not Hispanic or Latino origin","Janson",0.9397400623,162,2,0,"White"
"2454","Helen Frankenthaler",3,1986,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.183479607,167,7,9,"White"
"2455","Helen Frankenthaler",4,1991,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.1761728661,167,9,9,"White"
"2456","Helen Frankenthaler",5,1995,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.1644652054,167,9,9,"White"
"2457","Helen Frankenthaler",6,2001,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.1676954955,167,10,9,"White"
"2458","Helen Frankenthaler",7,2007,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.4811538091,167,10,11,"White"
"2459","Helen Frankenthaler",8,2011,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.47215889,167,10,11,"White"
"2460","Henri Cartier-Bresson",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4449212447,169,5,0,"White"
"2461","Henri Cartier-Bresson",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4463839512,169,6,0,"White"
"2462","Henri Cartier-Bresson",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.3859797882,169,6,0,"White"
"2463","Henri Cartier-Bresson",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.5043461711,169,8,0,"White"
"2464","Henri Cartier-Bresson",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.343727486,169,9,0,"White"
"2465","Henri Cartier-Bresson",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.336625746,169,9,0,"White"
"2466","Henri de Toulouse-Lautrec",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.23323029,170,4,0,"White"
"2467","Henri de Toulouse-Lautrec",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2318972308,170,4,0,"White"
"2468","Henri de Toulouse-Lautrec",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.8373302651,170,4,0,"White"
"2469","Henri de Toulouse-Lautrec",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.8360755717,170,5,0,"White"
"2470","Henri de Toulouse-Lautrec",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.6465340123,170,5,0,"White"
"2471","Henri de Toulouse-Lautrec",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.8296609467,170,5,0,"White"
"2472","Henri de Toulouse-Lautrec",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0915165964,170,6,0,"White"
"2473","Henri de Toulouse-Lautrec",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.8213243785,170,6,0,"White"
"2474","Henri de Toulouse-Lautrec",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.6480740443,170,6,0,"White"
"2475","Henri Lartigue",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4991347269,171,2,0,"White"
"2476","Henri Matisse",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.2240998385,172,7,0,"White"
"2477","Henri Matisse",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.2171033302,172,8,0,"White"
"2478","Henri Matisse",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.2649031664,172,14,0,"White"
"2479","Henri Matisse",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.3213220048,172,18,0,"White"
"2480","Henri Matisse",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.7980494792,172,21,0,"White"
"2481","Henri Matisse",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.3051267584,172,24,0,"White"
"2482","Henri Matisse",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.4350955366,172,26,0,"White"
"2483","Henri Matisse",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.2892205894,172,27,0,"White"
"2484","Henri Matisse",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.4691204245,172,27,0,"White"
